shrimp,almonds,avocado,vegetables mix,green grapes,whole weat flour,yams,cottage cheese,energy drink,tomato juice,low fat yogurt,green tea,honey,salad,mineral water,salmon,antioxydant juice,frozen smoothie,spinach,olive oil,723
oil,,,,,,,,,,,,,,,,,,,,417
ham,grated cheese,chocolate,whole wheat rice,yogurt cake,cauliflower,,,,,,,,,,,,,,,942
frozen vegetables,tomatoes,mineral water,chicken,salmon,muffins,chocolate,green tea,,,,,,,,,,,,,237
french fries,cookies,,,,,,,,,,,,,,,,,,,846
french fries,,,,,,,,,,,,,,,,,,,,669
ham,mineral water,milk,,,,,,,,,,,,,,,,,,574
turkey,frozen vegetables,spaghetti,avocado,butter,chicken,whole wheat rice,cake,tomato juice,,,,,,,,,,,,352
olive oil,salmon,honey,,,,,,,,,,,,,,,,,,948
frozen vegetables,ground beef,spaghetti,mineral water,muffins,rice,green beans,french fries,hot dogs,,,,,,,,,,,,645
burgers,low fat yogurt,,,,,,,,,,,,,,,,,,,909
frozen vegetables,olive oil,tomato juice,,,,,,,,,,,,,,,,,,84
grated cheese,fromage blanc,cookies,,,,,,,,,,,,,,,,,,281
escalope,zucchini,,,,,,,,,,,,,,,,,,,583
mineral water,cereals,antioxydant juice,green tea,french fries,champagne,pancakes,,,,,,,,,,,,,,697
salmon,,,,,,,,,,,,,,,,,,,,753
mineral water,fromage blanc,french fries,body spray,pancakes,energy drink,green tea,,,,,,,,,,,,,,949
burgers,frozen vegetables,ground beef,spaghetti,french wine,frozen smoothie,cottage cheese,brownies,,,,,,,,,,,,,784
grated cheese,spaghetti,mineral water,salmon,whole wheat rice,blueberries,green beans,sandwich,pancakes,shampoo,,,,,,,,,,,391
herb & pepper,mineral water,soup,honey,fresh bread,,,,,,,,,,,,,,,,721
herb & pepper,yogurt cake,,,,,,,,,,,,,,,,,,,323
whole wheat rice,,,,,,,,,,,,,,,,,,,,483
escalope,,,,,,,,,,,,,,,,,,,,149
burgers,frozen vegetables,milk,vegetables mix,cereals,chocolate,french fries,escalope,brownies,,,,,,,,,,,,125
tomatoes,spaghetti,mineral water,chocolate,olive oil,almonds,cake,tomato juice,fresh bread,,,,,,,,,,,,835
turkey,eggs,,,,,,,,,,,,,,,,,,,481
butter,barbecue sauce,,,,,,,,,,,,,,,,,,,935
mineral water,whole wheat rice,,,,,,,,,,,,,,,,,,,226
meatballs,whole wheat rice,,,,,,,,,,,,,,,,,,,349
mineral water,,,,,,,,,,,,,,,,,,,,414
tomato sauce,mineral water,soup,cereals,french fries,,,,,,,,,,,,,,,,607
soup,chicken,cooking oil,french fries,,,,,,,,,,,,,,,,,605
grated cheese,herb & pepper,spaghetti,mineral water,milk,cooking oil,frozen smoothie,,,,,,,,,,,,,,487
red wine,,,,,,,,,,,,,,,,,,,,567
red wine,pepper,muffins,champagne,green tea,,,,,,,,,,,,,,,,762
ground beef,pepper,avocado,bacon,whole wheat rice,bug spray,eggplant,chocolate,frozen smoothie,escalope,sparkling water,,,,,,,,,,547
chocolate,cider,muffins,eggs,french fries,cottage cheese,pancakes,gluten free bar,,,,,,,,,,,,,127
butter,chicken,green tea,cookies,,,,,,,,,,,,,,,,,755
mineral water,cereals,,,,,,,,,,,,,,,,,,,797
cookies,energy drink,,,,,,,,,,,,,,,,,,,331
mineral water,eggs,cookies,strawberries,,,,,,,,,,,,,,,,,942
oil,,,,,,,,,,,,,,,,,,,,431
burgers,ham,whole wheat pasta,pepper,spaghetti,black tea,french wine,chicken,bacon,vegetables mix,pancakes,eggs,barbecue sauce,eggplant,green tea,,,,,,699
turkey,bacon,cooking oil,barbecue sauce,ketchup,melons,,,,,,,,,,,,,,,416
almonds,eggs,,,,,,,,,,,,,,,,,,,743
burgers,ham,mineral water,soup,avocado,milk,whole wheat rice,shampoo,babies food,,,,,,,,,,,,90
chocolate,tomatoes,mineral water,avocado,cooking oil,french fries,cookies,pasta,low fat yogurt,,,,,,,,,,,,907
meatballs,milk,,,,,,,,,,,,,,,,,,,956
burgers,whole wheat pasta,almonds,chicken,,,,,,,,,,,,,,,,,592
chocolate,milk,,,,,,,,,,,,,,,,,,,943
grated cheese,spaghetti,,,,,,,,,,,,,,,,,,,542
cereals,,,,,,,,,,,,,,,,,,,,956
red wine,whole wheat pasta,spaghetti,butter,french wine,fromage blanc,green beans,french fries,brownies,energy drink,low fat yogurt,,,,,,,,,,868
frozen vegetables,mineral water,low fat yogurt,,,,,,,,,,,,,,,,,,889
mineral water,milk,energy bar,eggs,chocolate,frozen smoothie,,,,,,,,,,,,,,,235
hand protein bar,low fat yogurt,honey,,,,,,,,,,,,,,,,,,939
eggs,cake,gums,,,,,,,,,,,,,,,,,,798
frozen vegetables,mineral water,,,,,,,,,,,,,,,,,,,992
avocado,black tea,whole wheat rice,cake,french fries,cottage cheese,tomato juice,green tea,,,,,,,,,,,,,110
low fat yogurt,,,,,,,,,,,,,,,,,,,,842
chocolate,,,,,,,,,,,,,,,,,,,,843
spaghetti,mineral water,strong cheese,,,,,,,,,,,,,,,,,,647
frozen smoothie,,,,,,,,,,,,,,,,,,,,750
pancakes,energy drink,light mayo,fresh bread,zucchini,,,,,,,,,,,,,,,,408
cooking oil,champagne,,,,,,,,,,,,,,,,,,,41
magazines,,,,,,,,,,,,,,,,,,,,286
bug spray,hot dogs,,,,,,,,,,,,,,,,,,,592
low fat yogurt,,,,,,,,,,,,,,,,,,,,623
ground beef,,,,,,,,,,,,,,,,,,,,635
tomatoes,champagne,strawberries,yogurt cake,green tea,,,,,,,,,,,,,,,,727
burgers,cider,pancakes,french fries,green tea,,,,,,,,,,,,,,,,931
spaghetti,mineral water,hot dogs,,,,,,,,,,,,,,,,,,854
frozen vegetables,tomatoes,ground beef,pepper,spaghetti,mineral water,olive oil,champagne,frozen smoothie,mushroom cream sauce,hot dogs,protein bar,green tea,,,,,,,,725
low fat yogurt,,,,,,,,,,,,,,,,,,,,194
turkey,fromage blanc,french fries,,,,,,,,,,,,,,,,,,179
frozen smoothie,,,,,,,,,,,,,,,,,,,,829
fresh tuna,mineral water,french wine,cooking oil,green tea,frozen smoothie,,,,,,,,,,,,,,,317
turkey,herb & pepper,mineral water,,,,,,,,,,,,,,,,,,91
strawberries,energy drink,,,,,,,,,,,,,,,,,,,258
shrimp,eggs,french fries,strawberries,green tea,,,,,,,,,,,,,,,,514
cookies,,,,,,,,,,,,,,,,,,,,938
cookies,,,,,,,,,,,,,,,,,,,,447
cookies,,,,,,,,,,,,,,,,,,,,733
butter,french fries,protein bar,,,,,,,,,,,,,,,,,,931
shrimp,tomatoes,spaghetti,mineral water,soup,nonfat milk,pancakes,oatmeal,white wine,,,,,,,,,,,,25
mineral water,escalope,shallot,tomato juice,,,,,,,,,,,,,,,,,16
shrimp,,,,,,,,,,,,,,,,,,,,840
cookies,,,,,,,,,,,,,,,,,,,,557
avocado,,,,,,,,,,,,,,,,,,,,525
fresh tuna,mineral water,avocado,eggs,champagne,brownies,,,,,,,,,,,,,,,35
ham,eggs,champagne,,,,,,,,,,,,,,,,,,747
tomatoes,eggs,,,,,,,,,,,,,,,,,,,581
butter,pancakes,eggs,frozen smoothie,low fat yogurt,,,,,,,,,,,,,,,,873
cookies,,,,,,,,,,,,,,,,,,,,429
spaghetti,mineral water,meatballs,cooking oil,,,,,,,,,,,,,,,,,771
mineral water,meatballs,chicken,green tea,,,,,,,,,,,,,,,,,528
burgers,tomatoes,ground beef,mineral water,cider,eggs,cooking oil,chocolate,,,,,,,,,,,,,516
cookies,,,,,,,,,,,,,,,,,,,,826
milk,eggs,,,,,,,,,,,,,,,,,,,600
escalope,,,,,,,,,,,,,,,,,,,,387
cookies,green tea,,,,,,,,,,,,,,,,,,,154
grated cheese,frozen vegetables,tomatoes,spaghetti,olive oil,pancakes,gluten free bar,green tea,,,,,,,,,,,,,637
cookies,,,,,,,,,,,,,,,,,,,,921
tomatoes,french fries,,,,,,,,,,,,,,,,,,,620
ham,grated cheese,black tea,oil,cooking oil,melons,,,,,,,,,,,,,,,495
grated cheese,tomatoes,salmon,whole wheat rice,,,,,,,,,,,,,,,,,722
spaghetti,mineral water,bacon,spinach,cake,cooking oil,extra dark chocolate,,,,,,,,,,,,,,410
mineral water,pancakes,,,,,,,,,,,,,,,,,,,106
burgers,chocolate,,,,,,,,,,,,,,,,,,,712
champagne,,,,,,,,,,,,,,,,,,,,367
chocolate,low fat yogurt,,,,,,,,,,,,,,,,,,,960
herb & pepper,tomatoes,mineral water,chocolate,soup,milk,flax seed,honey,protein bar,,,,,,,,,,,,922
frozen vegetables,chocolate,champagne,low fat yogurt,,,,,,,,,,,,,,,,,182
eggs,whole wheat rice,french fries,champagne,escalope,,,,,,,,,,,,,,,,752
cookies,,,,,,,,,,,,,,,,,,,,664
burgers,spaghetti,milk,eggs,french fries,cookies,,,,,,,,,,,,,,,327
almonds,pancakes,eggs,chocolate,french fries,mint,,,,,,,,,,,,,,,824
grated cheese,spaghetti,mineral water,chicken,nonfat milk,eggs,cake,,,,,,,,,,,,,,855
french fries,,,,,,,,,,,,,,,,,,,,700
eggs,,,,,,,,,,,,,,,,,,,,121
french fries,escalope,,,,,,,,,,,,,,,,,,,86
pancakes,,,,,,,,,,,,,,,,,,,,352
fresh tuna,turkey,salmon,cake,,,,,,,,,,,,,,,,,393
spaghetti,mineral water,cooking oil,oatmeal,hot dogs,green tea,,,,,,,,,,,,,,,269
cookies,,,,,,,,,,,,,,,,,,,,255
cookies,,,,,,,,,,,,,,,,,,,,13
cookies,,,,,,,,,,,,,,,,,,,,118
frozen vegetables,tomatoes,ground beef,spaghetti,mineral water,soup,milk,tea,chocolate,hot dogs,cauliflower,low fat yogurt,,,,,,,,,682
frozen vegetables,mineral water,energy bar,french fries,hot dogs,energy drink,low fat yogurt,,,,,,,,,,,,,,821
cookies,brownies,,,,,,,,,,,,,,,,,,,236
cookies,energy drink,,,,,,,,,,,,,,,,,,,173
chocolate,french fries,,,,,,,,,,,,,,,,,,,977
turkey,red wine,parmesan cheese,spaghetti,mineral water,meatballs,olive oil,bacon,honey,blueberries,chocolate bread,hot dogs,brownies,pancakes,,,,,,,203
green tea,,,,,,,,,,,,,,,,,,,,989
frozen vegetables,spaghetti,chicken,extra dark chocolate,cottage cheese,,,,,,,,,,,,,,,,45
shrimp,soup,milk,low fat yogurt,,,,,,,,,,,,,,,,,106
mineral water,soup,oil,cooking oil,honey,,,,,,,,,,,,,,,,489
herb & pepper,ground beef,french fries,frozen smoothie,protein bar,low fat yogurt,,,,,,,,,,,,,,,4
frozen smoothie,mint,,,,,,,,,,,,,,,,,,,947
turkey,burgers,frozen vegetables,ground beef,mineral water,cake,,,,,,,,,,,,,,,218
herb & pepper,shrimp,ground beef,mineral water,chocolate,low fat yogurt,,,,,,,,,,,,,,,100
herb & pepper,mineral water,cake,light cream,carrots,,,,,,,,,,,,,,,,419
cookies,,,,,,,,,,,,,,,,,,,,985
cookies,,,,,,,,,,,,,,,,,,,,726
eggs,,,,,,,,,,,,,,,,,,,,411
spaghetti,chicken,,,,,,,,,,,,,,,,,,,663
burgers,mineral water,cider,bacon,eggs,cake,carrots,chocolate,green tea,,,,,,,,,,,,91
eggs,,,,,,,,,,,,,,,,,,,,70
milk,green grapes,eggs,cake,french fries,frozen smoothie,fresh bread,,,,,,,,,,,,,,474
grated cheese,mineral water,cake,chicken,low fat yogurt,,,,,,,,,,,,,,,,315
frozen vegetables,ground beef,mineral water,milk,olive oil,eggs,cooking oil,chicken,pet food,chocolate,,,,,,,,,,,255
eggs,cooking oil,chocolate,mashed potato,mushroom cream sauce,cottage cheese,brownies,pancakes,,,,,,,,,,,,,276
red wine,mineral water,champagne,mushroom cream sauce,,,,,,,,,,,,,,,,,75
tomatoes,cake,,,,,,,,,,,,,,,,,,,501
mineral water,chocolate,escalope,low fat yogurt,,,,,,,,,,,,,,,,,160
cake,,,,,,,,,,,,,,,,,,,,675
mineral water,chicken,cereals,,,,,,,,,,,,,,,,,,977
burgers,ground beef,mineral water,olive oil,eggs,barbecue sauce,,,,,,,,,,,,,,,396
cookies,,,,,,,,,,,,,,,,,,,,160
herb & pepper,eggs,,,,,,,,,,,,,,,,,,,495
cookies,,,,,,,,,,,,,,,,,,,,739
turkey,herb & pepper,spaghetti,chicken,pancakes,extra dark chocolate,hot dogs,green tea,,,,,,,,,,,,,728
cake,green tea,strawberries,,,,,,,,,,,,,,,,,,123
burgers,grated cheese,french wine,eggs,carrots,salt,,,,,,,,,,,,,,,225
frozen vegetables,chocolate,,,,,,,,,,,,,,,,,,,520
mineral water,,,,,,,,,,,,,,,,,,,,886
burgers,grated cheese,champagne,,,,,,,,,,,,,,,,,,645
ground beef,spaghetti,chicken,pancakes,,,,,,,,,,,,,,,,,435
vegetables mix,,,,,,,,,,,,,,,,,,,,819
spaghetti,chocolate,cookies,strawberries,low fat yogurt,,,,,,,,,,,,,,,,371
chocolate,red wine,tomato sauce,avocado,energy bar,oil,french fries,salt,,,,,,,,,,,,,462
chocolate,cookies,,,,,,,,,,,,,,,,,,,532
mineral water,milk,,,,,,,,,,,,,,,,,,,945
spaghetti,yams,whole wheat rice,cake,low fat yogurt,,,,,,,,,,,,,,,,790
escalope,,,,,,,,,,,,,,,,,,,,167
spaghetti,mineral water,,,,,,,,,,,,,,,,,,,268
frozen smoothie,brownies,,,,,,,,,,,,,,,,,,,779
champagne,,,,,,,,,,,,,,,,,,,,896
tomatoes,cake,cooking oil,,,,,,,,,,,,,,,,,,699
burgers,chocolate,spaghetti,mineral water,olive oil,pancakes,eggs,mayonnaise,,,,,,,,,,,,,653
ground beef,mineral water,french wine,chocolate bread,chocolate,frozen smoothie,,,,,,,,,,,,,,,695
soda,cereals,salt,,,,,,,,,,,,,,,,,,746
frozen vegetables,milk,butter,chocolate,french fries,,,,,,,,,,,,,,,,536
ground beef,eggs,,,,,,,,,,,,,,,,,,,614
cookies,,,,,,,,,,,,,,,,,,,,399
herb & pepper,tomatoes,ground beef,mineral water,black tea,escalope,protein bar,,,,,,,,,,,,,,311
red wine,ground beef,mineral water,milk,whole wheat rice,cake,escalope,yogurt cake,zucchini,,,,,,,,,,,,583
spaghetti,muffins,whole wheat rice,french fries,mayonnaise,low fat yogurt,,,,,,,,,,,,,,,58
shallot,,,,,,,,,,,,,,,,,,,,692
tomatoes,ground beef,salmon,eggs,gums,french fries,champagne,low fat yogurt,,,,,,,,,,,,,707
low fat yogurt,,,,,,,,,,,,,,,,,,,,716
turkey,frozen vegetables,ground beef,spaghetti,chocolate,olive oil,french wine,ketchup,frozen smoothie,light mayo,fresh bread,,,,,,,,,,199
eggs,cooking oil,chocolate,escalope,,,,,,,,,,,,,,,,,66
burgers,french fries,,,,,,,,,,,,,,,,,,,640
herb & pepper,cooking oil,escalope,zucchini,,,,,,,,,,,,,,,,,19
mineral water,milk,whole wheat rice,pancakes,low fat yogurt,,,,,,,,,,,,,,,,488
mineral water,eggs,extra dark chocolate,pancakes,,,,,,,,,,,,,,,,,566
tomatoes,mineral water,salmon,chocolate,,,,,,,,,,,,,,,,,278
ham,mineral water,eggs,,,,,,,,,,,,,,,,,,179
red wine,mineral water,nonfat milk,muffins,chocolate bread,hot dogs,cauliflower,,,,,,,,,,,,,,152
candy bars,,,,,,,,,,,,,,,,,,,,476
spaghetti,,,,,,,,,,,,,,,,,,,,513
ground beef,honey,whole wheat rice,,,,,,,,,,,,,,,,,,167
spaghetti,honey,carrots,french fries,green tea,,,,,,,,,,,,,,,,221
shrimp,tomatoes,spaghetti,mineral water,salmon,chocolate,,,,,,,,,,,,,,,771
herb & pepper,,,,,,,,,,,,,,,,,,,,610
turkey,mineral water,milk,salmon,green tea,chocolate,escalope,,,,,,,,,,,,,,494
fresh tuna,herb & pepper,frozen vegetables,cereals,,,,,,,,,,,,,,,,,430
french fries,escalope,energy drink,,,,,,,,,,,,,,,,,,801
escalope,low fat yogurt,,,,,,,,,,,,,,,,,,,970
french fries,escalope,,,,,,,,,,,,,,,,,,,667
turkey,grated cheese,herb & pepper,tomato sauce,spaghetti,black tea,salmon,eggs,rice,,,,,,,,,,,,813
grated cheese,,,,,,,,,,,,,,,,,,,,343
shrimp,frozen vegetables,tomatoes,spaghetti,soup,meatballs,butter,vegetables mix,whole wheat rice,gums,corn,frozen smoothie,tomato juice,,,,,,,,984
parmesan cheese,spaghetti,mineral water,chicken,,,,,,,,,,,,,,,,,602
spaghetti,mineral water,chocolate,pancakes,brownies,light mayo,melons,protein bar,,,,,,,,,,,,,87
ground beef,spaghetti,mineral water,milk,olive oil,light cream,cottage cheese,green tea,,,,,,,,,,,,,295
frozen vegetables,,,,,,,,,,,,,,,,,,,,160
eggs,,,,,,,,,,,,,,,,,,,,41
shrimp,spaghetti,,,,,,,,,,,,,,,,,,,47
chocolate,herb & pepper,spaghetti,,,,,,,,,,,,,,,,,,540
frozen vegetables,olive oil,chocolate,french fries,escalope,mint,,,,,,,,,,,,,,,525
frozen vegetables,mineral water,chocolate bread,whole weat flour,pancakes,low fat yogurt,,,,,,,,,,,,,,,800
spaghetti,french wine,low fat yogurt,,,,,,,,,,,,,,,,,,206
cooking oil,champagne,escalope,,,,,,,,,,,,,,,,,,885
grated cheese,mineral water,chocolate,pancakes,cooking oil,low fat yogurt,,,,,,,,,,,,,,,20
turkey,red wine,butter,bacon,eggs,cake,barbecue sauce,ketchup,pet food,french fries,salt,shampoo,green tea,,,,,,,,918
fresh tuna,chocolate,ground beef,pepper,spaghetti,milk,olive oil,almonds,salmon,vegetables mix,muffins,low fat yogurt,,,,,,,,,30
chocolate,,,,,,,,,,,,,,,,,,,,854
cookies,,,,,,,,,,,,,,,,,,,,236
spinach,eggs,whole wheat rice,,,,,,,,,,,,,,,,,,170
tomatoes,,,,,,,,,,,,,,,,,,,,83
spaghetti,mineral water,cooking oil,,,,,,,,,,,,,,,,,,810
chocolate,frozen vegetables,ground beef,spaghetti,mineral water,avocado,milk,cake,low fat yogurt,,,,,,,,,,,,430
tomatoes,spaghetti,frozen smoothie,,,,,,,,,,,,,,,,,,489
turkey,shrimp,spaghetti,meatballs,milk,olive oil,eggs,whole wheat rice,carrots,eggplant,tea,,,,,,,,,,947
vegetables mix,muffins,spinach,,,,,,,,,,,,,,,,,,709
ground beef,pepper,mineral water,soup,milk,olive oil,black tea,chicken,chutney,nonfat milk,eggs,brownies,,,,,,,,,103
herb & pepper,,,,,,,,,,,,,,,,,,,,223
burgers,soup,fromage blanc,cake,,,,,,,,,,,,,,,,,763
mineral water,nonfat milk,eggs,carrots,,,,,,,,,,,,,,,,,796
herb & pepper,ground beef,spaghetti,mineral water,milk,olive oil,chicken,cereals,fresh bread,,,,,,,,,,,,951
grated cheese,pancakes,french fries,,,,,,,,,,,,,,,,,,352
turkey,fresh tuna,frozen vegetables,milk,chutney,nonfat milk,soda,cooking oil,frozen smoothie,,,,,,,,,,,,326
eggs,eggplant,cookies,,,,,,,,,,,,,,,,,,418
cookies,low fat yogurt,,,,,,,,,,,,,,,,,,,926
bacon,eggs,french fries,yogurt cake,,,,,,,,,,,,,,,,,727
eggs,frozen smoothie,,,,,,,,,,,,,,,,,,,119
burgers,almonds,cookies,,,,,,,,,,,,,,,,,,827
french wine,toothpaste,,,,,,,,,,,,,,,,,,,626
turkey,mineral water,honey,cooking oil,escalope,protein bar,mint,,,,,,,,,,,,,,579
turkey,ham,mineral water,olive oil,butter,french wine,green tea,brownies,fresh bread,,,,,,,,,,,,593
chocolate,low fat yogurt,,,,,,,,,,,,,,,,,,,546
burgers,tomatoes,mineral water,honey,bug spray,rice,oil,chicken,chocolate,french fries,escalope,,,,,,,,,,427
mineral water,,,,,,,,,,,,,,,,,,,,572
shrimp,pancakes,oatmeal,,,,,,,,,,,,,,,,,,42
grated cheese,,,,,,,,,,,,,,,,,,,,238
flax seed,cooking oil,frozen smoothie,cookies,,,,,,,,,,,,,,,,,537
whole wheat rice,cookies,,,,,,,,,,,,,,,,,,,235
turkey,burgers,eggs,whole wheat rice,french fries,green tea,,,,,,,,,,,,,,,723
pancakes,yogurt cake,,,,,,,,,,,,,,,,,,,63
burgers,ground beef,energy bar,eggs,french fries,,,,,,,,,,,,,,,,435
spaghetti,mineral water,milk,eggs,salad,tomato juice,,,,,,,,,,,,,,,247
grated cheese,gums,french fries,honey,,,,,,,,,,,,,,,,,424
spaghetti,mineral water,soup,olive oil,salmon,blueberries,gums,hot dogs,melons,,,,,,,,,,,,45
turkey,shrimp,eggs,french fries,,,,,,,,,,,,,,,,,8
herb & pepper,ground beef,salmon,whole wheat rice,champagne,,,,,,,,,,,,,,,,72
grated cheese,oil,chocolate bread,green tea,french fries,cookies,shallot,light mayo,low fat yogurt,,,,,,,,,,,,923
honey,champagne,cottage cheese,,,,,,,,,,,,,,,,,,716
avocado,,,,,,,,,,,,,,,,,,,,518
tomatoes,ground beef,butter,flax seed,nonfat milk,light mayo,,,,,,,,,,,,,,,581
burgers,frozen vegetables,mineral water,olive oil,strong cheese,french fries,,,,,,,,,,,,,,,983
turkey,eggs,chocolate,,,,,,,,,,,,,,,,,,835
chocolate,parmesan cheese,ground beef,mineral water,pancakes,protein bar,low fat yogurt,,,,,,,,,,,,,,474
spaghetti,,,,,,,,,,,,,,,,,,,,29
mayonnaise,,,,,,,,,,,,,,,,,,,,409
grated cheese,mineral water,chocolate,french fries,fresh bread,,,,,,,,,,,,,,,,26
energy bar,low fat yogurt,,,,,,,,,,,,,,,,,,,189
chocolate,whole wheat rice,melons,,,,,,,,,,,,,,,,,,73
turkey,mineral water,chicken,yogurt cake,,,,,,,,,,,,,,,,,667
whole wheat pasta,spaghetti,milk,olive oil,chocolate,brownies,melons,,,,,,,,,,,,,,899
shrimp,ground beef,spaghetti,,,,,,,,,,,,,,,,,,405
cookies,,,,,,,,,,,,,,,,,,,,606
cookies,,,,,,,,,,,,,,,,,,,,949
frozen vegetables,soup,,,,,,,,,,,,,,,,,,,2
mineral water,whole wheat rice,clothes accessories,pancakes,tomato juice,mint,,,,,,,,,,,,,,,55
mineral water,eggs,french fries,cookies,pasta,green tea,,,,,,,,,,,,,,,990
spaghetti,escalope,mayonnaise,,,,,,,,,,,,,,,,,,750
shrimp,ground beef,spaghetti,mineral water,,,,,,,,,,,,,,,,,69
grated cheese,herb & pepper,ground beef,spaghetti,mineral water,butter,salmon,rice,extra dark chocolate,clothes accessories,french fries,,,,,,,,,,610
herb & pepper,spaghetti,olive oil,low fat yogurt,,,,,,,,,,,,,,,,,13
ham,tomatoes,spaghetti,whole wheat rice,blueberries,french fries,,,,,,,,,,,,,,,72
cookies,,,,,,,,,,,,,,,,,,,,496
mineral water,chocolate,eggs,,,,,,,,,,,,,,,,,,365
chutney,chocolate,champagne,,,,,,,,,,,,,,,,,,37
shrimp,frozen vegetables,pepper,butter,mint green tea,chocolate,french fries,frozen smoothie,escalope,hot dogs,low fat yogurt,,,,,,,,,,58
mineral water,chocolate,,,,,,,,,,,,,,,,,,,728
chicken,,,,,,,,,,,,,,,,,,,,443
chocolate,salmon,vegetables mix,green grapes,,,,,,,,,,,,,,,,,275
shrimp,frozen vegetables,spaghetti,mineral water,soup,eggs,,,,,,,,,,,,,,,105
burgers,chocolate,tomato sauce,spaghetti,mineral water,olive oil,almonds,pancakes,eggs,whole wheat rice,cooking oil,french fries,brownies,gluten free bar,,,,,,,219
mineral water,eggs,,,,,,,,,,,,,,,,,,,552
mineral water,,,,,,,,,,,,,,,,,,,,115
eggs,,,,,,,,,,,,,,,,,,,,240
grated cheese,ground beef,mineral water,pancakes,rice,ketchup,tomato juice,low fat yogurt,,,,,,,,,,,,,322
ground beef,pepper,mineral water,olive oil,carrots,,,,,,,,,,,,,,,,406
shrimp,ground beef,spaghetti,mineral water,cooking oil,tomato juice,,,,,,,,,,,,,,,313
shrimp,frozen vegetables,mineral water,milk,olive oil,,,,,,,,,,,,,,,,560
mineral water,meatballs,,,,,,,,,,,,,,,,,,,15
grated cheese,herb & pepper,spaghetti,olive oil,brownies,strawberries,,,,,,,,,,,,,,,819
shrimp,spaghetti,chocolate,frozen smoothie,green tea,,,,,,,,,,,,,,,,819
turkey,tomatoes,ground beef,spaghetti,soup,meatballs,cider,chili,mayonnaise,,,,,,,,,,,,660
shrimp,spaghetti,milk,,,,,,,,,,,,,,,,,,438
burgers,ham,grated cheese,herb & pepper,ground beef,spaghetti,butter,light cream,protein bar,green tea,,,,,,,,,,,75
spaghetti,mineral water,milk,eggs,,,,,,,,,,,,,,,,,25
pepper,spaghetti,eggs,green tea,yogurt cake,,,,,,,,,,,,,,,,289
red wine,avocado,french fries,frozen smoothie,,,,,,,,,,,,,,,,,699
turkey,soup,eggs,whole wheat rice,barbecue sauce,light mayo,,,,,,,,,,,,,,,13
cookies,honey,,,,,,,,,,,,,,,,,,,107
chocolate,cookies,champagne,,,,,,,,,,,,,,,,,,458
french fries,,,,,,,,,,,,,,,,,,,,326
turkey,spaghetti,chocolate,eggs,cake,oil,,,,,,,,,,,,,,,535
eggs,frozen smoothie,,,,,,,,,,,,,,,,,,,782
salmon,eggs,,,,,,,,,,,,,,,,,,,112
spaghetti,soup,cooking oil,,,,,,,,,,,,,,,,,,283
grated cheese,red wine,frozen vegetables,tomatoes,spaghetti,olive oil,energy bar,honey,,,,,,,,,,,,,940
french fries,,,,,,,,,,,,,,,,,,,,733
burgers,eggs,cake,chocolate,,,,,,,,,,,,,,,,,446
mineral water,olive oil,pancakes,honey,candy bars,,,,,,,,,,,,,,,,309
low fat yogurt,,,,,,,,,,,,,,,,,,,,303
green tea,,,,,,,,,,,,,,,,,,,,198
red wine,ground beef,spaghetti,mineral water,almonds,,,,,,,,,,,,,,,,393
turkey,tomatoes,spaghetti,mineral water,salmon,,,,,,,,,,,,,,,,990
burgers,frozen vegetables,spaghetti,energy bar,fromage blanc,eggs,french fries,strawberries,,,,,,,,,,,,,3
mineral water,meatballs,bug spray,chicken,french fries,cottage cheese,brownies,,,,,,,,,,,,,,280
spaghetti,mineral water,chocolate,,,,,,,,,,,,,,,,,,909
green tea,,,,,,,,,,,,,,,,,,,,921
grated cheese,mineral water,chutney,salmon,cereals,,,,,,,,,,,,,,,,114
grated cheese,french fries,,,,,,,,,,,,,,,,,,,805
herb & pepper,red wine,spaghetti,almonds,,,,,,,,,,,,,,,,,942
mineral water,escalope,,,,,,,,,,,,,,,,,,,172
french fries,,,,,,,,,,,,,,,,,,,,613
cookies,,,,,,,,,,,,,,,,,,,,362
herb & pepper,whole wheat pasta,ground beef,pepper,light cream,barbecue sauce,french fries,escalope,hot dogs,sparkling water,,,,,,,,,,,601
turkey,pickles,chocolate,spaghetti,mineral water,soup,light cream,rice,hot dogs,,,,,,,,,,,,357
spaghetti,,,,,,,,,,,,,,,,,,,,805
spaghetti,mineral water,soup,milk,chicken,cake,hot dogs,,,,,,,,,,,,,,604
ground beef,mineral water,pancakes,salad,low fat yogurt,,,,,,,,,,,,,,,,397
tomatoes,french fries,escalope,cookies,brownies,pancakes,,,,,,,,,,,,,,,876
burgers,grated cheese,frozen vegetables,ground beef,tomato sauce,mineral water,soup,milk,olive oil,strawberries,babies food,low fat yogurt,,,,,,,,,348
spaghetti,chocolate,french fries,escalope,pasta,mashed potato,gluten free bar,tomato juice,low fat yogurt,,,,,,,,,,,,397
grated cheese,,,,,,,,,,,,,,,,,,,,520
ham,mineral water,almonds,whole wheat rice,cake,frozen smoothie,low fat yogurt,,,,,,,,,,,,,,49
grated cheese,spaghetti,mineral water,chocolate,olive oil,french wine,cereals,antioxydant juice,green tea,pasta,fresh bread,white wine,cauliflower,,,,,,,,541
